Bravyi-Kitaev mapping of NH3 Hamiltonian in sto3g basis.
IIIIIIIIIIIIIIII (-45.692878261398114+0j)
IZYYIIIIIIIIIYYZ (-0.01326798852820094+0j)
ZIXXZIIIZIIIIXXI (-0.01326798852820094+0j)
IZYYIIIIIIIIIXXI (-0.01326798852820094+0j)
IIZZIIIIIIIIIYYZ (6.172287919571466e-06+0j)
IIZZIIIIIIIIIXXI (6.172287919571466e-06+0j)
ZIXZZIIIZIIIIYYZ (-0.022859836988451364+0j)
IZXIIIIIIIIIIYYZ (0.022859836988451364+0j)
ZIXZZIIIZIIIIXXI (-0.022859836988451364+0j)
IZXIIIIIIIIIIXXI (0.022859836988451364+0j)
IZIIIIIIIIIIIYYZ (0.007611057509161017+0j)
IZIIIIIIIIIIIXXI (0.007611057509161017+0j)
ZZZIZIIIZIIIIYYZ (-0.007617630049422491+0j)
ZZZIZIIIZIIIIXXI (-0.007617630049422491+0j)
IIIIIIIIIIXYXZYZ (-0.0003418396056666038+0j)
IIIIIIIIIIXXXZXI (-0.0003418396056666038+0j)
IIIIIIIIIIYIXZYZ (-0.024878273114468635+0j)
IIIIIIIIIIXZXZXI (-0.024878273114468635+0j)
IIIIIIIIZIIIYZYZ (0.00648318534423346+0j)
IIIIIIIIIZZIXZXI (0.00648318534423346+0j)
IIIIIIIIIYYXZIXZ (-0.006985816948716645+0j)
IIIIIIIIIXYYZIXZ (0.0007729676314653135+0j)
IIIIIIIIIYYYIZYZ (-0.0062128493172513306+0j)
IIIIIIIIIXYXZIYI (0.0062128493172513306+0j)
IIIIIIIIIYYXIZXI (0.0007729676314653135+0j)
IIIIIIIIIXYYIZXI (-0.006985816948716645+0j)
IIIIIIIIIYYZZIXZ (-0.013324025405150298+0j)
IIIIIIIIIXXIZIXZ (-0.00416378086698484+0j)
IIIIIIIIIYXIIZYZ (0.00916024453816546+0j)
IIIIIIIIIXYZZIYI (0.00916024453816546+0j)
IIIIIIIIIYYZIZXI (0.00416378086698484+0j)
IIIIIIIIIXXIIZXI (0.013324025405150298+0j)
IIIIIIIIZXZIIIXZ (-0.006044655961812273+0j)
IIIIIIIIIXIIZIXZ (0.006043291787283188+0j)
IIIIIIIIZYZIZZYZ (-1.3641745290849869e-06+0j)
IIIIIIIIIYIIZIYI (-1.3641745290849869e-06+0j)
IIIIIIIIZXZIZZXI (0.006043291787283188+0j)
IIIIIIIIIXIIIZXI (-0.006044655961812273+0j)
IIIIZIXXIIIIZIXZ (0.0036628403504385463+0j)
IIIIIZYYIIIIZIXZ (0.0036628403504385463+0j)
IIIIZIXXIIIIIZXI (-0.0036628403504385463+0j)
IIIIIZYYIIIIIZXI (-0.0036628403504385463+0j)
IYZIYIXXIIIIZIXZ (-0.004836538578231094+0j)
IXZIYIXYIIIIZIXZ (0.004836538578231094+0j)
IYZIYIXXIIIIIZXI (0.004836538578231094+0j)
IXZIYIXYIIIIIZXI (-0.004836538578231094+0j)
IIIIZIXZIIIIZIXZ (0.030391863647822093+0j)
IIIIIZXIIIIIZIXZ (-0.030391863647822093+0j)
IIIIZIXZIIIIIZXI (-0.030391863647822093+0j)
IIIIIZXIIIIIIZXI (0.030391863647822093+0j)
IYZIYIXZIIIIZIXZ (-0.0067682139726956405+0j)
IXZIYIYIIIIIZIXZ (0.0067682139726956405+0j)
IYZIYIXZIIIIIZXI (0.0067682139726956405+0j)
IXZIYIYIIIIIIZXI (-0.0067682139726956405+0j)
IIIIZXZIIIIIZIXZ (-0.011340618830607913+0j)
IIIIIXIIIIIIZIXZ (0.011340618830607913+0j)
IIIIZXZIIIIIIZXI (0.011340618830607913+0j)
IIIIIXIIIIIIIZXI (-0.011340618830607913+0j)
IYZIYXZIIIIIZIXZ (-0.01029310053331086+0j)
IXZIYYZIIIIIZIXZ (0.01029310053331086+0j)
IYZIYXZIIIIIIZXI (0.01029310053331086+0j)
IXZIYYZIIIIIIZXI (-0.01029310053331086+0j)
IIXYYZZIIIIIZIXZ (0.0008058665440108519+0j)
IIXXXIIIIIIIZIXZ (0.0008058665440108519+0j)
IIXYYZZIIIIIIZXI (-0.0008058665440108519+0j)
IIXXXIIIIIIIIZXI (-0.0008058665440108519+0j)
IIYIYZZIIIIIZIXZ (0.005201317931196314+0j)
IIXZXIIIIIIIZIXZ (0.005201317931196314+0j)
IIYIYZZIIIIIIZXI (-0.005201317931196314+0j)
IIXZXIIIIIIIIZXI (-0.005201317931196314+0j)
ZIIIXZZIZIIIZIXZ (0.010291764852327119+0j)
IZZIXIIIIIIIZIXZ (-0.010291764852327119+0j)
ZIIIXZZIZIIIIZXI (-0.010291764852327119+0j)
IZZIXIIIIIIIIZXI (0.010291764852327119+0j)
IYYXIIIIIIIIZIXZ (-0.013267432774311475+0j)
IXYYIIIIIIIIZIXZ (0.013267432774311475+0j)
IYYXIIIIIIIIIZXI (0.013267432774311475+0j)
IXYYIIIIIIIIIZXI (-0.013267432774311475+0j)
IYYZIIIIIIIIZIXZ (-0.022861174142251636+0j)
IXXIIIIIIIIIZIXZ (-0.022861174142251636+0j)
IYYZIIIIIIIIIZXI (0.022861174142251636+0j)
IXXIIIIIIIIIIZXI (0.022861174142251636+0j)
ZXZIZIIIZIIIZIXZ (-0.007607518588851093+0j)
IXIIIIIIIIIIZIXZ (0.007607518588851093+0j)
ZXZIZIIIZIIIIZXI (0.007607518588851093+0j)
IXIIIIIIIIIIIZXI (-0.007607518588851093+0j)
IIIIIIIIIIYZYIXZ (-0.025559964068143353+0j)
IIIIIIIIIIXIYIYI (0.025559964068143353+0j)
IIIIIIIIZIIZXIXZ (3.6708135427679665e-06+0j)
IIIIIIIIIZZZYIYI (3.6708135427679665e-06+0j)
IIIIIIIIIIYXYIXZ (0.0004160321184351178+0j)
IIIIIIIIIIYYYIYI (0.0004160321184351178+0j)
IIIIIIIIZIIXXIXZ (-1.1082733753756038e-07+0j)
IIIIIIIIIZIYYIXZ (-8.19617179259732e-08+0j)
IIIIIIIIZIZXXIXZ (2.886561961158718e-08+0j)
IIIIIIIIIZZXYIYI (-2.886561961158718e-08+0j)
IIIIIIIIZIIYXIYI (-8.19617179259732e-08+0j)
IIIIIIIIIZIXYIYI (1.1082733753756038e-07+0j)
IIIIIIIIIZXYYIXZ (0.00019816102084062705+0j)
IIIIIIIIIZXXYIYI (-0.00019816102084062705+0j)
IIIIIIIIZZYYXIXZ (0.0001979278163403474+0j)
IIIIIIIIZZYXXIYI (-0.0001979278163403474+0j)
IIIIIIIZIIXYYIXZ (-0.0219769557215143+0j)
IIIIIIIZIIXXYIYI (0.0219769557215143+0j)
IIIIIIZXIIXYYIXZ (0.0018881173607333392+0j)
IIIIIIIXIIXYYIXZ (-0.0018881173607333392+0j)
IIIIIIZXIIXXYIYI (-0.0018881173607333392+0j)
IIIIIIIXIIXXYIYI (0.0018881173607333392+0j)
IIXYYIXXIIXYYIXZ (0.0043613949661654+0j)
IIXXYIXYIIXYYIXZ (-0.0043613949661654+0j)
IIXYYIXXIIXXYIYI (-0.0043613949661654+0j)
IIXXYIXYIIXXYIYI (0.0043613949661654+0j)
IIYIYIXXIIXYYIXZ (-0.003941451660983188+0j)
IIXZYIXYIIXYYIXZ (0.003941451660983188+0j)
IIYIYIXXIIXXYIYI (0.003941451660983188+0j)
IIXZYIXYIIXXYIYI (-0.003941451660983188+0j)
ZIIIXIXXZIXYYIXZ (5.76924807831463e-07+0j)
IZZIYIXYIIXYYIXZ (5.76924807831463e-07+0j)
ZIIIXIXXZIXXYIYI (-5.76924807831463e-07+0j)
IZZIYIXYIIXXYIYI (-5.76924807831463e-07+0j)
IIIIIIZZIIXYYIXZ (0.004396096586296007+0j)
IIIIIIZZIIXXYIYI (-0.004396096586296007+0j)
IIIIIYYZIIXYYIXZ (-8.537848379620763e-08+0j)
IIIIIXXIIIXYYIXZ (-8.537848379620763e-08+0j)
IIIIIYYZIIXXYIYI (8.537848379620763e-08+0j)
IIIIIXXIIIXXYIYI (8.537848379620763e-08+0j)
IIXYYIXZIIXYYIXZ (0.023828404981884207+0j)
IIXXYIYIIIXYYIXZ (-0.023828404981884207+0j)
IIXYYIXZIIXXYIYI (-0.023828404981884207+0j)
IIXXYIYIIIXXYIYI (0.023828404981884207+0j)
IIYIYIXZIIXYYIXZ (-0.0035862728905726037+0j)
IIXZYIYIIIXYYIXZ (0.0035862728905726037+0j)
IIYIYIXZIIXXYIYI (0.0035862728905726037+0j)
IIXZYIYIIIXXYIYI (-0.0035862728905726037+0j)
ZIIIXIXZZIXYYIXZ (3.509932517523388e-07+0j)
IZZIYIYIIIXYYIXZ (3.509932517523388e-07+0j)
ZIIIXIXZZIXXYIYI (-3.509932517523388e-07+0j)
IZZIYIYIIIXXYIYI (-3.509932517523388e-07+0j)
IIIIIZIIIIXYYIXZ (0.00046433545362013784+0j)
IIIIIZIIIIXXYIYI (-0.00046433545362013784+0j)
IIYIYXZIIIXYYIXZ (-1.866522477802395e-06+0j)
IIXZYYZIIIXYYIXZ (1.866522477802395e-06+0j)
IIYIYXZIIIXXYIYI (1.866522477802395e-06+0j)
IIXZYYZIIIXXYIYI (-1.866522477802395e-06+0j)
ZIIIXXZIZIXYYIXZ (-0.01249470959282105+0j)
IZZIYYZIIIXYYIXZ (-0.01249470959282105+0j)
ZIIIXXZIZIXXYIYI (0.01249470959282105+0j)
IZZIYYZIIIXXYIYI (0.01249470959282105+0j)
IIIIZZZIIIXYYIXZ (0.0004640269383442482+0j)
IIIIZZZIIIXXYIYI (-0.0004640269383442482+0j)
IYZIYZZIIIXYYIXZ (0.012494465142846163+0j)
IXZIXIIIIIXYYIXZ (0.012494465142846163+0j)
IYZIYZZIIIXXYIYI (-0.012494465142846163+0j)
IXZIXIIIIIXXYIYI (-0.012494465142846163+0j)
IIIZIIIIIIXYYIXZ (-0.024035303747540072+0j)
IIIZIIIIIIXXYIYI (0.024035303747540072+0j)
IIZXIIIIIIXYYIXZ (-0.002171715916019845+0j)
IIIXIIIIIIXYYIXZ (0.002171715916019845+0j)
IIZXIIIIIIXXYIYI (0.002171715916019845+0j)
IIIXIIIIIIXXYIYI (-0.002171715916019845+0j)
ZIXXZIIIZIXYYIXZ (-3.222835716231207e-07+0j)
IZYYIIIIIIXYYIXZ (-3.222835716231207e-07+0j)
ZIXXZIIIZIXXYIYI (3.222835716231207e-07+0j)
IZYYIIIIIIXXYIYI (3.222835716231207e-07+0j)
IIZZIIIIIIXYYIXZ (0.01340556526320994+0j)
IIZZIIIIIIXXYIYI (-0.01340556526320994+0j)
ZIXZZIIIZIXYYIXZ (2.658551733353883e-06+0j)
IZXIIIIIIIXYYIXZ (-2.658551733353883e-06+0j)
ZIXZZIIIZIXXYIYI (-2.658551733353883e-06+0j)
IZXIIIIIIIXXYIYI (2.658551733353883e-06+0j)
IZIIIIIIIIXYYIXZ (-0.003548854362409595+0j)
IZIIIIIIIIXXYIYI (0.003548854362409595+0j)
ZZZIZIIIZIXYYIXZ (-0.003549177981748086+0j)
ZZZIZIIIZIXXYIYI (0.003549177981748086+0j)
IIIIIIIIZIZZXIXZ (2.9001272938151534e-06+0j)
IIIIIIIIIZIZYIYI (2.9001272938151534e-06+0j)
IIIIIIIIIZYIYIXZ (-0.02018054777547776+0j)
IIIIIIIIIZXZYIYI (0.02018054777547776+0j)
IIIIIIIIZZXIXIXZ (0.020180865877124497+0j)
IIIIIIIIZZYZXIYI (0.020180865877124497+0j)
IIIIIIIZIIYIYIXZ (-0.07694396934591405+0j)
IIIIIIIZIIXZYIYI (0.07694396934591405+0j)
IIIIIIZXIIYIYIXZ (0.0017189110122380388+0j)
IIIIIIIXIIYIYIXZ (-0.0017189110122380388+0j)
IIIIIIZXIIXZYIYI (-0.0017189110122380388+0j)
IIIIIIIXIIXZYIYI (0.0017189110122380388+0j)
IIIIIYYXIIYIYIXZ (-4.338289366247155e-07+0j)
IIIIIXYYIIYIYIXZ (4.338289366247155e-07+0j)
IIIIIYYXIIXZYIYI (4.338289366247155e-07+0j)
IIIIIXYYIIXZYIYI (-4.338289366247155e-07+0j)
IIXYYIXXIIYIYIXZ (-0.00397101673177117+0j)
IIXXYIXYIIYIYIXZ (0.00397101673177117+0j)
IIXYYIXXIIXZYIYI (0.00397101673177117+0j)
IIXXYIXYIIXZYIYI (-0.00397101673177117+0j)
IIYIYIXXIIYIYIXZ (0.00022906559292739179+0j)
IIXZYIXYIIYIYIXZ (-0.00022906559292739179+0j)
IIYIYIXXIIXZYIYI (-0.00022906559292739179+0j)
IIXZYIXYIIXZYIYI (0.00022906559292739179+0j)
ZIIIXIXXZIYIYIXZ (5.623999825930866e-07+0j)
IZZIYIXYIIYIYIXZ (5.623999825930866e-07+0j)
ZIIIXIXXZIXZYIYI (-5.623999825930866e-07+0j)
IZZIYIXYIIXZYIYI (-5.623999825930866e-07+0j)
IIIIIIZZIIYIYIXZ (-0.03172342495963794+0j)
IIIIIIZZIIXZYIYI (0.03172342495963794+0j)
IIIIIYYZIIYIYIXZ (-1.1758607748830812e-06+0j)
IIIIIXXIIIYIYIXZ (-1.1758607748830812e-06+0j)
IIIIIYYZIIXZYIYI (1.1758607748830812e-06+0j)
IIIIIXXIIIXZYIYI (1.1758607748830812e-06+0j)
IIXYYIXZIIYIYIXZ (-0.0035862728905726037+0j)
IIXXYIYIIIYIYIXZ (0.0035862728905726037+0j)
IIXYYIXZIIXZYIYI (0.0035862728905726037+0j)
IIXXYIYIIIXZYIYI (-0.0035862728905726037+0j)
IIYIYIXZIIYIYIXZ (0.024144188374650984+0j)
IIXZYIYIIIYIYIXZ (-0.024144188374650984+0j)
IIYIYIXZIIXZYIYI (-0.024144188374650984+0j)
IIXZYIYIIIXZYIYI (0.024144188374650984+0j)
ZIIIXIXZZIYIYIXZ (-1.6996912975276025e-06+0j)
IZZIYIYIIIYIYIXZ (-1.6996912975276025e-06+0j)
ZIIIXIXZZIXZYIYI (1.6996912975276025e-06+0j)
IZZIYIYIIIXZYIYI (1.6996912975276025e-06+0j)
IIIIIZIIIIYIYIXZ (-0.019677306483957182+0j)
IIIIIZIIIIXZYIYI (0.019677306483957182+0j)
IIXYYXZIIIYIYIXZ (-1.0275366764128527e-06+0j)
IIXXYYZIIIYIYIXZ (1.0275366764128527e-06+0j)
IIXYYXZIIIXZYIYI (1.0275366764128527e-06+0j)
IIXXYYZIIIXZYIYI (-1.0275366764128527e-06+0j)
IIYIYXZIIIYIYIXZ (-4.069101660458146e-06+0j)
IIXZYYZIIIYIYIXZ (4.069101660458146e-06+0j)
IIYIYXZIIIXZYIYI (4.069101660458146e-06+0j)
IIXZYYZIIIXZYIYI (-4.069101660458146e-06+0j)
ZIIIXXZIZIYIYIXZ (-0.018697120137167896+0j)
IZZIYYZIIIYIYIXZ (-0.018697120137167896+0j)
ZIIIXXZIZIXZYIYI (0.018697120137167896+0j)
IZZIYYZIIIXZYIYI (0.018697120137167896+0j)
IIIIZZZIIIYIYIXZ (-0.01967695518327232+0j)
IIIIZZZIIIXZYIYI (0.01967695518327232+0j)
IYZIYZZIIIYIYIXZ (0.01869739327526679+0j)
IXZIXIIIIIYIYIXZ (0.01869739327526679+0j)
IYZIYZZIIIXZYIYI (-0.01869739327526679+0j)
IXZIXIIIIIXZYIYI (-0.01869739327526679+0j)
IIIZIIIIIIYIYIXZ (-0.027731679984163198+0j)
IIIZIIIIIIXZYIYI (0.027731679984163198+0j)
IIZXIIIIIIYIYIXZ (0.012989533144774825+0j)
IIIXIIIIIIYIYIXZ (-0.012989533144774825+0j)
IIZXIIIIIIXZYIYI (-0.012989533144774825+0j)
IIIXIIIIIIXZYIYI (0.012989533144774825+0j)
ZIXXZIIIZIYIYIXZ (2.57659001542791e-06+0j)
IZYYIIIIIIYIYIXZ (2.57659001542791e-06+0j)
ZIXXZIIIZIXZYIYI (-2.57659001542791e-06+0j)
IZYYIIIIIIXZYIYI (-2.57659001542791e-06+0j)
IIZZIIIIIIYIYIXZ (-0.02470870310599124+0j)
IIZZIIIIIIXZYIYI (0.02470870310599124+0j)
ZIXZZIIIZIYIYIXZ (-2.525457313007091e-07+0j)
IZXIIIIIIIYIYIXZ (2.525457313007091e-07+0j)
ZIXZZIIIZIXZYIYI (2.525457313007091e-07+0j)
IZXIIIIIIIXZYIYI (-2.525457313007091e-07+0j)
IZIIIIIIIIYIYIXZ (-0.019901421150581685+0j)
IZIIIIIIIIXZYIYI (0.019901421150581685+0j)
ZZZIZIIIZIYIYIXZ (-0.019903162899108824+0j)
ZZZIZIIIZIXZYIYI (0.019903162899108824+0j)
IIIIIIIIZZIIXIXZ (2.7455181916338778e-06+0j)
IIIIIIIIIIZIYIYI (2.7455181916338778e-06+0j)
IIIIZIXXIYZIYIXZ (-0.002777805368422678+0j)
IIIIIZYYIYZIYIXZ (-0.002777805368422678+0j)
IIIIZIXXIXZIYIYI (0.002777805368422678+0j)
IIIIIZYYIXZIYIYI (0.002777805368422678+0j)
IYZIYIXXIYZIYIXZ (0.003751889694404056+0j)
IXZIYIXYIYZIYIXZ (-0.003751889694404056+0j)
IYZIYIXXIXZIYIYI (-0.003751889694404056+0j)
IXZIYIXYIXZIYIYI (0.003751889694404056+0j)
IIIIZIXZIYZIYIXZ (-0.0067682139726956405+0j)
IIIIIZXIIYZIYIXZ (0.0067682139726956405+0j)
IIIIZIXZIXZIYIYI (0.0067682139726956405+0j)
IIIIIZXIIXZIYIYI (-0.0067682139726956405+0j)
IYZIYIXZIYZIYIXZ (0.013174647572729114+0j)
IXZIYIYIIYZIYIXZ (-0.013174647572729114+0j)
IYZIYIXZIXZIYIYI (-0.013174647572729114+0j)
IXZIYIYIIXZIYIYI (0.013174647572729114+0j)
IIIIZXZIIYZIYIXZ (-0.003806141261294627+0j)
IIIIIXIIIYZIYIXZ (0.003806141261294627+0j)
IIIIZXZIIXZIYIYI (0.003806141261294627+0j)
IIIIIXIIIXZIYIYI (-0.003806141261294627+0j)
IYZIYXZIIYZIYIXZ (-0.001565635730258547+0j)
IXZIYYZIIYZIYIXZ (0.001565635730258547+0j)
IYZIYXZIIXZIYIYI (0.001565635730258547+0j)
IXZIYYZIIXZIYIYI (-0.001565635730258547+0j)
IIXYYZZIIYZIYIXZ (0.006281615825594834+0j)
IIXXXIIIIYZIYIXZ (0.006281615825594834+0j)
IIXYYZZIIXZIYIYI (-0.006281615825594834+0j)
IIXXXIIIIXZIYIYI (-0.006281615825594834+0j)
IIYIYZZIIYZIYIXZ (0.009537148737101332+0j)
IIXZXIIIIYZIYIXZ (0.009537148737101332+0j)
IIYIYZZIIXZIYIYI (-0.009537148737101332+0j)
IIXZXIIIIXZIYIYI (-0.009537148737101332+0j)
ZIIIXZZIZYZIYIXZ (0.0015642268015679047+0j)
IZZIXIIIIYZIYIXZ (-0.0015642268015679047+0j)
ZIIIXZZIZXZIYIYI (-0.0015642268015679047+0j)
IZZIXIIIIXZIYIYI (0.0015642268015679047+0j)
IYYXIIIIIYZIYIXZ (0.003747015383250222+0j)
IXYYIIIIIYZIYIXZ (-0.003747015383250222+0j)
IYYXIIIIIXZIYIYI (-0.003747015383250222+0j)
IXYYIIIIIXZIYIYI (0.003747015383250222+0j)
IYYZIIIIIYZIYIXZ (-0.000279126624896073+0j)
IXXIIIIIIYZIYIXZ (-0.000279126624896073+0j)
IYYZIIIIIXZIYIYI (0.000279126624896073+0j)
IXXIIIIIIXZIYIYI (0.000279126624896073+0j)
ZXZIZIIIZYZIYIXZ (-0.006086293737253661+0j)
IXIIIIIIIYZIYIXZ (0.006086293737253661+0j)
ZXZIZIIIZXZIYIYI (0.006086293737253661+0j)
IXIIIIIIIXZIYIYI (-0.006086293737253661+0j)
IIIIIIIZZIIIXIXZ (1.1300749827614967e-05+0j)
IIIIIIIZIZZIYIYI (1.1300749827614967e-05+0j)
IIIIIIZXZIIIXIXZ (-2.5273182891576583e-07+0j)
IIIIIIIXZIIIXIXZ (2.5273182891576583e-07+0j)
IIIIIIZXIZZIYIYI (-2.5273182891576583e-07+0j)
IIIIIIIXIZZIYIYI (2.5273182891576583e-07+0j)
IIIIIYYXZIIIXIXZ (-0.002777782247957911+0j)
IIIIIXYYZIIIXIXZ (0.002777782247957911+0j)
IIIIIYYXIZZIYIYI (-0.002777782247957911+0j)
IIIIIXYYIZZIYIYI (0.002777782247957911+0j)
IIXYYIXXZIIIXIXZ (5.718204840613298e-07+0j)
IIXXYIXYZIIIXIXZ (-5.718204840613298e-07+0j)
IIXYYIXXIZZIYIYI (5.718204840613298e-07+0j)
IIXXYIXYIZZIYIYI (-5.718204840613298e-07+0j)
IIYIYIXXZIIIXIXZ (5.584157374911489e-07+0j)
IIXZYIXYZIIIXIXZ (-5.584157374911489e-07+0j)
IIYIYIXXIZZIYIYI (5.584157374911489e-07+0j)
IIXZYIXYIZZIYIYI (-5.584157374911489e-07+0j)
ZIIIXIXXIIIIXIXZ (0.0037519725704536254+0j)
IZZIYIXYZIIIXIXZ (0.0037519725704536254+0j)
ZIIIXIXXZZZIYIYI (0.0037519725704536254+0j)
IZZIYIXYIZZIYIYI (0.0037519725704536254+0j)
IIIIIIZZZIIIXIXZ (4.438365798698061e-06+0j)
IIIIIIZZIZZIYIYI (4.438365798698061e-06+0j)
IIIIIYYZZIIIXIXZ (-0.006767822519886294+0j)
IIIIIXXIZIIIXIXZ (-0.006767822519886294+0j)
IIIIIYYZIZZIYIYI (-0.006767822519886294+0j)
IIIIIXXIIZZIYIYI (-0.006767822519886294+0j)
IIXYYIXZZIIIXIXZ (3.509932517523388e-07+0j)
IIXXYIYIZIIIXIXZ (-3.509932517523388e-07+0j)
IIXYYIXZIZZIYIYI (3.509932517523388e-07+0j)
IIXXYIYIIZZIYIYI (-3.509932517523388e-07+0j)
IIYIYIXZZIIIXIXZ (-1.6996912975276025e-06+0j)
IIXZYIYIZIIIXIXZ (1.6996912975276025e-06+0j)
IIYIYIXZIZZIYIYI (-1.6996912975276025e-06+0j)
IIXZYIYIIZZIYIYI (1.6996912975276025e-06+0j)
ZIIIXIXZIIIIXIXZ (0.01317460318902569+0j)
IZZIYIYIZIIIXIXZ (0.01317460318902569+0j)
ZIIIXIXZZZZIYIYI (0.01317460318902569+0j)
IZZIYIYIIZZIYIYI (0.01317460318902569+0j)
IIIIIZIIZIIIXIXZ (-0.003803097242630255+0j)
IIIIIZIIIZZIYIYI (-0.003803097242630255+0j)
IIXYYXZIZIIIXIXZ (-0.006281695370580957+0j)
IIXXYYZIZIIIXIXZ (0.006281695370580957+0j)
IIXYYXZIIZZIYIYI (-0.006281695370580957+0j)
IIXXYYZIIZZIYIYI (0.006281695370580957+0j)
IIYIYXZIZIIIXIXZ (-0.009536641780866625+0j)
IIXZYYZIZIIIXIXZ (0.009536641780866625+0j)
IIYIYXZIIZZIYIYI (-0.009536641780866625+0j)
IIXZYYZIIZZIYIYI (0.009536641780866625+0j)
ZIIIXXZIIIIIXIXZ (0.0015697927442984343+0j)
IZZIYYZIZIIIXIXZ (0.0015697927442984343+0j)
ZIIIXXZIZZZIYIYI (0.0015697927442984343+0j)
IZZIYYZIIZZIYIYI (0.0015697927442984343+0j)
IIIIZZZIZIIIXIXZ (0.003808579508093658+0j)
IIIIZZZIIZZIYIYI (0.003808579508093658+0j)
IYZIYZZIZIIIXIXZ (0.0015628626270388199+0j)
IXZIXIIIZIIIXIXZ (0.0015628626270388199+0j)
IYZIYZZIIZZIYIYI (0.0015628626270388199+0j)
IXZIXIIIIZZIYIYI (0.0015628626270388199+0j)
IIIZIIIIZIIIXIXZ (3.993097114391087e-06+0j)
IIIZIIIIIZZIYIYI (3.993097114391087e-06+0j)
IIZXIIIIZIIIXIXZ (-2.5477243958163228e-06+0j)
IIIXIIIIZIIIXIXZ (2.5477243958163228e-06+0j)
IIZXIIIIIZZIYIYI (-2.5477243958163228e-06+0j)
IIIXIIIIIZZIYIYI (2.5477243958163228e-06+0j)
ZIXXZIIIIIIIXIXZ (0.003747105798088433+0j)
IZYYIIIIZIIIXIXZ (0.003747105798088433+0j)
ZIXXZIIIZZZIYIYI (0.003747105798088433+0j)
IZYYIIIIIZZIYIYI (0.003747105798088433+0j)
IIZZIIIIZIIIXIXZ (3.1526730251158624e-06+0j)
IIZZIIIIIZZIYIYI (3.1526730251158624e-06+0j)
ZIXZZIIIIIIIXIXZ (-0.00027770297801567567+0j)
IZXIIIIIZIIIXIXZ (0.00027770297801567567+0j)
ZIXZZIIIZZZIYIYI (-0.00027770297801567567+0j)
IZXIIIIIIZZIYIYI (0.00027770297801567567+0j)
IZIIIIIIZIIIXIXZ (0.006089039255445296+0j)
IZIIIIIIIZZIYIYI (0.006089039255445296+0j)
ZZZIZIIIIIIIXIXZ (-0.006083354852758541+0j)
ZZZIZIIIZZZIYIYI (-0.006083354852758541+0j)
IIIIIIIIIIIIZIZI (0.1109894020315446+0j)
IIIIIIIIIYZIYIZI (-0.024478678784779353+0j)
IIIIIIIIIXZIXZII (-0.024478678784779353+0j)
IIIIIIIIIIIZIZII (0.12488905025026507+0j)
IIIIIIIIIIZXIZII (-0.011380855562614743+0j)
IIIIIIIIIIIXIZII (0.011380855562614743+0j)
IIIIIIIIZIXXZZII (0.002462705439212391+0j)
IIIIIIIIIZYYIZII (0.002462705439212391+0j)
IIIIIIIIIIZZIZII (0.11264635671039286+0j)
IIIIIIIIZIXZZZII (0.004581397018502409+0j)
IIIIIIIIIZXIIZII (-0.004581397018502409+0j)
IIIIIIIIIZIIIZII (0.11323660636606532+0j)
IIIIIIIIZZZIZZII (0.10554982207945235+0j)
IIIIIIIZIIIIIZII (0.17502840764887337+0j)
IIIIIIZXIIIIIZII (-0.0008577560547273705+0j)
IIIIIIIXIIIIIZII (0.0008577560547273705+0j)
IIIIIYYXIIIIIZII (-0.000633279751108151+0j)
IIIIIXYYIIIIIZII (0.000633279751108151+0j)
IIXYYIXXIIIIIZII (0.001315294851012192+0j)
IIXXYIXYIIIIIZII (-0.001315294851012192+0j)
IIYIYIXXIIIIIZII (0.00024920428432099225+0j)
IIXZYIXYIIIIIZII (-0.00024920428432099225+0j)
ZIIIXIXXZIIIIZII (0.0007623067365361095+0j)
IZZIYIXYIIIIIZII (0.0007623067365361095+0j)
IIIIIIZZIIIIIZII (0.13887870838619978+0j)
IIIIIYYZIIIIIZII (-0.011340211110012727+0j)
IIIIIXXIIIIIIZII (-0.011340211110012727+0j)
IIXYYIXZIIIIIZII (0.00046433545362013784+0j)
IIXXYIYIIIIIIZII (-0.00046433545362013784+0j)
IIYIYIXZIIIIIZII (-0.019677306483957182+0j)
IIXZYIYIIIIIIZII (0.019677306483957182+0j)
ZIIIXIXZZIIIIZII (-0.003803097242630255+0j)
IZZIYIYIIIIIIZII (-0.003803097242630255+0j)
IIIIIZIIIIIIIZII (0.14294458392602588+0j)
IIXYYXZIIIIIIZII (0.002595215705447773+0j)
IIXXYYZIIIIIIZII (-0.002595215705447773+0j)
IIYIYXZIIIIIIZII (0.007322335083748335+0j)
IIXZYYZIIIIIIZII (-0.007322335083748335+0j)
ZIIIXXZIZIIIIZII (0.014436972252477516+0j)
IZZIYYZIIIIIIZII (0.014436972252477516+0j)
IIIIZZZIIIIIIZII (0.12164167914992935+0j)
IYZIYZZIIIIIIZII (-0.02113116632914382+0j)
IXZIXIIIIIIIIZII (-0.02113116632914382+0j)
IIIZIIIIIIIIIZII (0.1327861963523797+0j)
IIZXIIIIIIIIIZII (-0.007863016470073944+0j)
IIIXIIIIIIIIIZII (0.007863016470073944+0j)
ZIXXZIIIZIIIIZII (0.0050790621752968695+0j)
IZYYIIIIIIIIIZII (0.0050790621752968695+0j)
IIZZIIIIIIIIIZII (0.12591791053545442+0j)
ZIXZZIIIZIIIIZII (0.011101837245990124+0j)
IZXIIIIIIIIIIZII (-0.011101837245990124+0j)
