Bravyi-Kitaev mapping of ethylene Hamiltonian in sto3g basis.
IIIIIIIIIIIIIIIIIIII (-26.75747261175956+0j)
IIIIIIYIYXZIIIIIIZII (0.008184704675233542+0j)
IIIIIIXZYYZIIIIIIZII (-0.008184704675233542+0j)
YIIIYIIIXXZIZIIIIZII (-0.0038008305008144627+0j)
XZZIYIIIXYZIZIIIIZII (0.0038008305008144627+0j)
IIIIIIIIZZZIIIIIIZII (0.09534760548636127+0j)
XYZIYIIIXZZIZIIIIZII (0.008285567351677396+0j)
XXZIYIIIYIIIZIIIIZII (-0.008285567351677396+0j)
IIIIIIIZIIIIIIIIIZII (0.10039896656178322+0j)
XIYIYIXXZIIIZIIIIZII (-0.012801291603684399+0j)
XIXZYIXYZIIIZIIIIZII (0.012801291603684399+0j)
IIIIIIZZIIIIIIIIIZII (0.10039141751436885+0j)
YIIIYIXZZIIIZIIIIZII (-0.006824553271960746+0j)
XZZIYIYIZIIIZIIIIZII (0.006824553271960746+0j)
IIIIIZIIIIIIIIIIIZII (0.09743920431110668+0j)
IIIIZZZIZIIIZIIIIZII (0.1000739341723399+0j)
IIIZIIIIIIIIIIIIIZII (0.10119880596268435+0j)
IIZZIIIIIIIIIIIIIZII (0.09829680304261339+0j)
IZIIIIIIIIIIIIIIIZII (0.09347125112215243+0j)
ZZZIIIIIIIIIIIIIIZII (0.09286178413506568+0j)
IIIIIIIIIIIIZIIIYYII (-0.02061054563190568+0j)
IIIIIIIIIIIIIZZIXXII (-0.02061054563190568+0j)
IIIIIIIIXIXYYIXXIXZI (-0.0010702845385811726+0j)
IIIIIIIIXIXXYIXYIXZI (0.0010335428188369745+0j)
IIIIIIIIXIXYYIXYZYII (-3.6741719744198126e-05+0j)
IIIIIIIIXIXXYIXXIYZI (3.6741719744198126e-05+0j)
IIIIIIIIXIXYYIXXZXII (0.0010335428188369745+0j)
IIIIIIIIXIXXYIXYZXII (-0.0010702845385811726+0j)
IIIIIIIIXIYIYZZIIXZI (-0.002167288227005437+0j)
IIIIIIIIXIXZXIIIZXZI (-0.00011265424119869189+0j)
IIIIIIIIXIYIXIIIIYII (0.0020546339858067463+0j)
IIIIIIIIXIXZYZZIIYZI (0.0020546339858067463+0j)
IIIIIIIIXIYIYZZIZXII (0.00011265424119869189+0j)
IIIIIIIIXIXZXIIIIXII (0.002167288227005437+0j)
IIIIIIXYYXZIIIIIZXZI (-0.005250756152778771+0j)
IIIIIIXXYYZIIIIIZXZI (0.005250756152778771+0j)
IIIIIIXYYXZIIIIIIXII (0.005250756152778771+0j)
IIIIIIXXYYZIIIIIIXII (-0.005250756152778771+0j)
XIYIYIIIXXZIZIIIZXZI (0.004044722997880425+0j)
XIXZYIIIXYZIZIIIZXZI (-0.004044722997880425+0j)
XIYIYIIIXXZIZIIIIXII (-0.004044722997880425+0j)
XIXZYIIIXYZIZIIIIXII (0.004044722997880425+0j)
IIIIIYZIYZZIIIIIZXZI (-0.010844659520324857+0j)
IIIIIXZIXIIIIIIIZXZI (-0.010844659520324857+0j)
IIIIIYZIYZZIIIIIIXII (0.010844659520324857+0j)
IIIIIXZIXIIIIIIIIXII (0.010844659520324857+0j)
IIIIIIZXIIIIIIIIZXZI (0.008478801297194576+0j)
IIIIIIIXIIIIIIIIZXZI (-0.008478801297194576+0j)
IIIIIIZXIIIIIIIIIXII (-0.008478801297194576+0j)
IIIIIIIXIIIIIIIIIXII (0.008478801297194576+0j)
YIIIYIXXZIIIZIIIZXZI (0.005222033001362078+0j)
XZZIYIXYZIIIZIIIZXZI (-0.005222033001362078+0j)
YIIIYIXXZIIIZIIIIXII (-0.005222033001362078+0j)
XZZIYIXYZIIIZIIIIXII (0.005222033001362078+0j)
XIYIYIXZZIIIZIIIZXZI (0.003753128693756734+0j)
XIXZYIYIZIIIZIIIZXZI (-0.003753128693756734+0j)
XIYIYIXZZIIIZIIIIXII (-0.003753128693756734+0j)
XIXZYIYIZIIIZIIIIXII (0.003753128693756734+0j)
XYZIYXZIZIIIZIIIZXZI (-0.007256988659219503+0j)
XXZIYYZIZIIIZIIIZXZI (0.007256988659219503+0j)
XYZIYXZIZIIIZIIIIXII (0.007256988659219503+0j)
XXZIYYZIZIIIZIIIIXII (-0.007256988659219503+0j)
ZIXZIIIIIIIIIIIIZXZI (0.009533189734024866+0j)
IZXIIIIIIIIIIIIIZXZI (-0.009533189734024866+0j)
ZIXZIIIIIIIIIIIIIXII (-0.009533189734024866+0j)
IZXIIIIIIIIIIIIIIXII (0.009533189734024866+0j)
IIIIIIIIIIIIZIIZXXZI (0.014191895476665519+0j)
IIIIIIIIIIIIIZZZYYZI (0.014191895476665519+0j)
IIIIIIIIIIIIIYZXYXZI (-0.024583317883806386+0j)
IIIIIIIIIIIIIXIYYXZI (0.024165692638492064+0j)
IIIIIIIIIIIIIYIXYXZI (0.0004176252453143253+0j)
IIIIIIIIIIIIIXZXYYZI (0.0004176252453143253+0j)
IIIIIIIIIIIIIYZYYYZI (-0.024165692638492064+0j)
IIIIIIIIIIIIIXIXYYZI (-0.024583317883806386+0j)
IIIIIIIIIIZXIIXYYXZI (0.024451999947011985+0j)
IIIIIIIIIIIXIIXYYXZI (-0.025496844697513538+0j)
IIIIIIIIIIZYIIXXYXZI (0.0010448447505015546+0j)
IIIIIIIIIIIYIIXYYYZI (-0.0010448447505015546+0j)
IIIIIIIIIIZXIIXXYYZI (-0.025496844697513538+0j)
IIIIIIIIIIIXIIXXYYZI (0.024451999947011985+0j)
IIIIIIIIZXZIIIXYYXZI (-0.02587124968720875+0j)
IIIIIIIIIXIIIIXYYXZI (0.02587124968720875+0j)
IIIIIIIIZXZIIIXXYYZI (0.02587124968720875+0j)
IIIIIIIIIXIIIIXXYYZI (-0.02587124968720875+0j)
XYZIYIIIXXZIZIXYYXZI (-0.00521249699113529+0j)
XXZIYIIIXYZIZIXYYXZI (0.00521249699113529+0j)
XYZIYIIIXXZIZIXXYYZI (0.00521249699113529+0j)
XXZIYIIIXYZIZIXXYYZI (-0.00521249699113529+0j)
IIIIIIYIYZZIIIXYYXZI (0.02689840905162646+0j)
IIIIIIXZXIIIIIXYYXZI (0.02689840905162646+0j)
IIIIIIYIYZZIIIXXYYZI (-0.02689840905162646+0j)
IIIIIIXZXIIIIIXXYYZI (-0.02689840905162646+0j)
YIIIYIIIXZZIZIXYYXZI (0.0023896144369569268+0j)
XZZIYIIIYIIIZIXYYXZI (-0.0023896144369569268+0j)
YIIIYIIIXZZIZIXXYYZI (-0.0023896144369569268+0j)
XZZIYIIIYIIIZIXXYYZI (0.0023896144369569268+0j)
IIIIIYYXIIIIIIXYYXZI (0.035409824013511844+0j)
IIIIIXYYIIIIIIXYYXZI (-0.035409824013511844+0j)
IIIIIYYXIIIIIIXXYYZI (-0.035409824013511844+0j)
IIIIIXYYIIIIIIXXYYZI (0.035409824013511844+0j)
XYZIYIXZZIIIZIXYYXZI (0.006223445840382528+0j)
XXZIYIYIZIIIZIXYYXZI (-0.006223445840382528+0j)
XYZIYIXZZIIIZIXXYYZI (-0.006223445840382528+0j)
XXZIYIYIZIIIZIXXYYZI (0.006223445840382528+0j)
XIYIYXZIZIIIZIXYYXZI (-0.007406034688418891+0j)
XIXZYYZIZIIIZIXYYXZI (0.007406034688418891+0j)
XIYIYXZIZIIIZIXXYYZI (0.007406034688418891+0j)
XIXZYYZIZIIIZIXXYYZI (-0.007406034688418891+0j)
XIXYYZZIZIIIZIXYYXZI (0.027060475756810257+0j)
XIXXXIIIIIIIIIXYYXZI (0.027060475756810257+0j)
XIXYYZZIZIIIZIXXYYZI (-0.027060475756810257+0j)
XIXXXIIIIIIIIIXXYYZI (-0.027060475756810257+0j)
ZXZIIIIIIIIIIIXYYXZI (0.03444604466968889+0j)
IXIIIIIIIIIIIIXYYXZI (-0.03444604466968889+0j)
ZXZIIIIIIIIIIIXXYYZI (-0.03444604466968889+0j)
IXIIIIIIIIIIIIXXYYZI (0.03444604466968889+0j)
IIIIIIIIIIIIZIZZXXZI (0.02100042723000383+0j)
IIIIIIIIIIIIIZIZYYZI (0.02100042723000383+0j)
IIIIZIXXZIIIZIYIYXZI (-0.0033493191587302576+0j)
IIIIIZYYIIIIIIYIYXZI (-0.0033493191587302576+0j)
IIIIZIXXZIIIZIXZYYZI (0.0033493191587302576+0j)
IIIIIZYYIIIIIIXZYYZI (0.0033493191587302576+0j)
XIXYYXZIZIIIZIYIYXZI (0.00289478311831819+0j)
XIXXYYZIZIIIZIYIYXZI (-0.00289478311831819+0j)
XIXYYXZIZIIIZIXZYYZI (-0.00289478311831819+0j)
XIXXYYZIZIIIZIXZYYZI (0.00289478311831819+0j)
XIYIYZZIZIIIZIYIYXZI (0.0025963199058964596+0j)
XIXZXIIIIIIIIIYIYXZI (0.0025963199058964596+0j)
XIYIYZZIZIIIZIXZYYZI (-0.0025963199058964596+0j)
XIXZXIIIIIIIIIXZYYZI (-0.0025963199058964596+0j)
IIIIIIIIIIIIZZIIXXZI (0.020861022064285275+0j)
IIIIIIIIIIIIIIZIYYZI (0.020861022064285275+0j)
XIXYYIXXZIIIZYZIYXZI (0.002886901545677826+0j)
XIXXYIXYZIIIZYZIYXZI (-0.002886901545677826+0j)
XIXYYIXXZIIIZXZIYYZI (-0.002886901545677826+0j)
XIXXYIXYZIIIZXZIYYZI (0.002886901545677826+0j)
IIIIZXZIZIIIZYZIYXZI (-0.0024771578730038647+0j)
IIIIIXIIIIIIIYZIYXZI (0.0024771578730038647+0j)
IIIIZXZIZIIIZXZIYYZI (0.0024771578730038647+0j)
IIIIIXIIIIIIIXZIYYZI (-0.0024771578730038647+0j)
IIZXIIIIIIIIIYZIYXZI (-0.002040987101881044+0j)
IIIXIIIIIIIIIYZIYXZI (0.002040987101881044+0j)
IIZXIIIIIIIIIXZIYYZI (0.002040987101881044+0j)
IIIXIIIIIIIIIXZIYYZI (-0.002040987101881044+0j)
IIIIIIIIIIIZZIIIXXZI (0.013880404979032101+0j)
IIIIIIIIIIIZIZZIYYZI (0.013880404979032101+0j)
IIIIIIIIIIZZZIIIXXZI (0.014694972147098376+0j)
IIIIIIIIIIZZIZZIYYZI (0.014694972147098376+0j)
IIIIIIIIIZIIZIIIXXZI (0.02451800656288226+0j)
IIIIIIIIIZIIIZZIYYZI (0.02451800656288226+0j)
IIIIIIYIYXZIZIIIXXZI (0.013489419407153754+0j)
IIIIIIXZYYZIZIIIXXZI (-0.013489419407153754+0j)
IIIIIIYIYXZIIZZIYYZI (0.013489419407153754+0j)
IIIIIIXZYYZIIZZIYYZI (-0.013489419407153754+0j)
YIIIYIIIXXZIIIIIXXZI (-0.005775229773807502+0j)
XZZIYIIIXYZIIIIIXXZI (0.005775229773807502+0j)
YIIIYIIIXXZIZZZIYYZI (-0.005775229773807502+0j)
XZZIYIIIXYZIZZZIYYZI (0.005775229773807502+0j)
IIIIIIIIZZZIZIIIXXZI (0.008165957614392575+0j)
IIIIIIIIZZZIIZZIYYZI (0.008165957614392575+0j)
XYZIYIIIXZZIIIIIXXZI (0.012323868097170704+0j)
XXZIYIIIYIIIIIIIXXZI (-0.012323868097170704+0j)
XYZIYIIIXZZIZZZIYYZI (0.012323868097170704+0j)
XXZIYIIIYIIIZZZIYYZI (-0.012323868097170704+0j)
IIIIIIIZIIIIZIIIXXZI (0.012801291603684399+0j)
IIIIIIIZIIIIIZZIYYZI (0.012801291603684399+0j)
XIYIYIXXZIIIIIIIXXZI (-0.017593153880960305+0j)
XIXZYIXYZIIIIIIIXXZI (0.017593153880960305+0j)
XIYIYIXXZIIIZZZIYYZI (-0.017593153880960305+0j)
XIXZYIXYZIIIZZZIYYZI (0.017593153880960305+0j)
IIIIIIZZIIIIZIIIXXZI (0.016857416938148947+0j)
IIIIIIZZIIIIIZZIYYZI (0.016857416938148947+0j)
YIIIYIXZZIIIIIIIXXZI (-0.009420535492826175+0j)
XZZIYIYIZIIIIIIIXXZI (0.009420535492826175+0j)
YIIIYIXZZIIIZZZIYYZI (-0.009420535492826175+0j)
XZZIYIYIZIIIZZZIYYZI (0.009420535492826175+0j)
IIIIIZIIIIIIZIIIXXZI (0.006785860788246628+0j)
IIIIIZIIIIIIIZZIYYZI (0.006785860788246628+0j)
IIIIZZZIZIIIIIIIXXZI (0.023596747135900285+0j)
IIIIZZZIZIIIZZZIYYZI (0.023596747135900285+0j)
IIIZIIIIIIIIZIIIXXZI (0.022902009166166318+0j)
IIIZIIIIIIIIIZZIYYZI (0.022902009166166318+0j)
IIZZIIIIIIIIZIIIXXZI (0.011857147314533786+0j)
IIZZIIIIIIIIIZZIYYZI (0.011857147314533786+0j)
IZIIIIIIIIIIZIIIXXZI (0.006121507710504834+0j)
IZIIIIIIIIIIIZZIYYZI (0.006121507710504834+0j)
ZZZIIIIIIIIIZIIIXXZI (0.005117995839271852+0j)
ZZZIIIIIIIIIIZZIYYZI (0.005117995839271852+0j)
IIIIIYZIZXYYYIIIXXZI (0.00326601500280815+0j)
IIIIIXZIZYYYYIIIXXZI (-0.00326601500280815+0j)
IIIIIYZIZXYXYIIIXYZI (-0.00326601500280815+0j)
IIIIIXZIZYYXYIIIXYZI (0.00326601500280815+0j)
IIIIIIXYZZYYYIIIXXZI (0.005258495578631745+0j)
IIIIIIXXIIXYYIIIXXZI (0.005258495578631745+0j)
IIIIIIXYZZYXYIIIXYZI (-0.005258495578631745+0j)
IIIIIIXXIIXXYIIIXYZI (-0.005258495578631745+0j)
XIYIYIIIIZYYXIIIXXZI (-0.007331556571611005+0j)
XIXZYIIIZIXYXIIIXXZI (-0.007331556571611005+0j)
XIYIYIIIIZYXXIIIXYZI (0.007331556571611005+0j)
XIXZYIIIZIXXXIIIXYZI (0.007331556571611005+0j)
XYZIYIXXYIXYXIIIXXZI (0.008141970594221492+0j)
XXZIYIXYYIXYXIIIXXZI (-0.008141970594221492+0j)
XYZIYIXXYIXXXIIIXYZI (-0.008141970594221492+0j)
XXZIYIXYYIXXXIIIXYZI (0.008141970594221492+0j)
IIIIIYYZXIXYYIIIXXZI (0.006186704120638328+0j)
IIIIIXXIXIXYYIIIXXZI (0.006186704120638328+0j)
IIIIIYYZXIXXYIIIXYZI (-0.006186704120638328+0j)
IIIIIXXIXIXXYIIIXYZI (-0.006186704120638328+0j)
YIIIYXZIYIXYXIIIXXZI (-0.008949199972175352+0j)
XZZIYYZIYIXYXIIIXXZI (0.008949199972175352+0j)
YIIIYXZIYIXXXIIIXYZI (0.008949199972175352+0j)
XZZIYYZIYIXXXIIIXYZI (-0.008949199972175352+0j)
IYYZIIIIXIXYYIIIXXZI (-0.007758897268527269+0j)
IXXIIIIIXIXYYIIIXXZI (-0.007758897268527269+0j)
IYYZIIIIXIXXYIIIXYZI (0.007758897268527269+0j)
IXXIIIIIXIXXYIIIXYZI (0.007758897268527269+0j)
IIIIIIXYZXXIYIIIXXZI (0.006298497151127464+0j)
IIIIIIXXZYXIYIIIXXZI (-0.006298497151127464+0j)
IIIIIIXYZXYZYIIIXYZI (0.006298497151127464+0j)
IIIIIIXXZYYZYIIIXYZI (-0.006298497151127464+0j)
XIYIYIIIIXXIXIIIXXZI (-0.0028580234926407805+0j)
XIXZYIIIIYXIXIIIXXZI (0.0028580234926407805+0j)
XIYIYIIIIXYZXIIIXYZI (-0.0028580234926407805+0j)
XIXZYIIIIYYZXIIIXYZI (0.0028580234926407805+0j)
IIIIIYZIZZXIYIIIXXZI (0.008982679698181175+0j)
IIIIIXZIIIYIYIIIXXZI (-0.008982679698181175+0j)
IIIIIYZIZZYZYIIIXYZI (0.008982679698181175+0j)
IIIIIXZIIIXZYIIIXYZI (0.008982679698181175+0j)
IIIIIIZXXIYIYIIIXXZI (0.005222033001362078+0j)
IIIIIIIXXIYIYIIIXXZI (-0.005222033001362078+0j)
IIIIIIZXXIXZYIIIXYZI (-0.005222033001362078+0j)
IIIIIIIXXIXZYIIIXYZI (0.005222033001362078+0j)
YIIIYIXXYIYIXIIIXXZI (0.0087367860700734+0j)
XZZIYIXYYIYIXIIIXXZI (-0.0087367860700734+0j)
YIIIYIXXYIXZXIIIXYZI (-0.0087367860700734+0j)
XZZIYIXYYIXZXIIIXYZI (0.0087367860700734+0j)
XIYIYIXZYIYIXIIIXXZI (0.007365901507019428+0j)
XIXZYIYIYIYIXIIIXXZI (-0.007365901507019428+0j)
XIYIYIXZYIXZXIIIXYZI (-0.007365901507019428+0j)
XIXZYIYIYIXZXIIIXYZI (0.007365901507019428+0j)
XYZIYXZIYIYIXIIIXXZI (-0.009994044722676907+0j)
XXZIYYZIYIYIXIIIXXZI (0.009994044722676907+0j)
XYZIYXZIYIXZXIIIXYZI (0.009994044722676907+0j)
XXZIYYZIYIXZXIIIXYZI (-0.009994044722676907+0j)
ZIXZIIIIXIYIYIIIXXZI (0.009576976307826524+0j)
IZXIIIIIXIYIYIIIXXZI (-0.009576976307826524+0j)
ZIXZIIIIXIXZYIIIXYZI (-0.009576976307826524+0j)
IZXIIIIIXIXZYIIIXYZI (0.009576976307826524+0j)
IIIIIIIIIIIIIIIZZZZI (0.08652390099457442+0j)
IIIIIIIIIIIIIIZZZZZI (0.1058341214099641+0j)
IIIIIIIIIIIIIZIIZZZI (0.1082127613679022+0j)
IIIIIIIIIIIIZZZIIZZI (0.09071037141401514+0j)
IIIIIIIIIIIZIIIIZZZI (0.08966274848951321+0j)
IIIIIIIIIIZZIIIIZZZI (0.08611303304981552+0j)
IIIIIIIIIZIIIIIIZZZI (0.11599653175111654+0j)
IIIIIIYIYXZIIIIIZZZI (0.01636143160047042+0j)
IIIIIIXZYYZIIIIIZZZI (-0.01636143160047042+0j)
YIIIYIIIXXZIZIIIZZZI (-0.006786827905994952+0j)
XZZIYIIIXYZIZIIIZZZI (0.006786827905994952+0j)
IIIIIIIIZZZIIIIIZZZI (0.10040829328656246+0j)
XYZIYIIIXZZIZIIIZZZI (0.014759890963720107+0j)
XXZIYIIIYIIIZIIIZZZI (-0.014759890963720107+0j)
IIIIIIIZIIIIIIIIZZZI (0.10039141751436885+0j)
XIYIYIXXZIIIZIIIZZZI (-0.016857416938148947+0j)
XIXZYIXYZIIIZIIIZZZI (0.016857416938148947+0j)
IIIIIIZZIIIIIIIIZZZI (0.11548619982913+0j)
YIIIYIXZZIIIZIIIZZZI (-0.014710928739744148+0j)
XZZIYIYIZIIIZIIIZZZI (0.014710928739744148+0j)
IIIIIZIIIIIIIIIIZZZI (0.09643457341995709+0j)
IIIIZZZIZIIIZIIIZZZI (0.11105553973173576+0j)
IIIZIIIIIIIIIIIIZZZI (0.11155746365145768+0j)
IIZZIIIIIIIIIIIIZZZI (0.10079958915931032+0j)
IZIIIIIIIIIIIIIIZZZI (0.09705662593065387+0j)
ZZZIIIIIIIIIIIIIZZZI (0.09748625943710866+0j)
IIIIIIIIXIYIYIIZXZZI (-0.011787793793839322+0j)
IIIIIIIIXIXZYIIZYIII (0.011787793793839322+0j)
IIIIIIIIXIXYYZYYXZZI (-0.004658188949315924+0j)
IIIIIIIIXIXXXIXYYZZI (-0.0036258702865154258+0j)
IIIIIIIIXIXYXIXXYZZI (-0.0010323186628004982+0j)
IIIIIIIIXIXXYZYYYIII (0.0010323186628004982+0j)
IIIIIIIIXIXYYZYXYIII (0.0036258702865154258+0j)
IIIIIIIIXIXXXIXXXIII (-0.004658188949315924+0j)
IIIIIYZIYXZIIIXYYZZI (0.008080489946345998+0j)
IIIIIXZIYYZIIIXYYZZI (-0.008080489946345998+0j)
IIIIIYZIYXZIIIXXXIII (0.008080489946345998+0j)
IIIIIXZIYYZIIIXXXIII (-0.008080489946345998+0j)
IIIIIIXYYZZIIIXYYZZI (0.011197421327429957+0j)
IIIIIIXXXIIIIIXYYZZI (0.011197421327429957+0j)
IIIIIIXYYZZIIIXXXIII (0.011197421327429957+0j)
IIIIIIXXXIIIIIXXXIII (0.011197421327429957+0j)
XIYIYIIIXZZIZIXYYZZI (-0.0057202538776617495+0j)
XIXZYIIIYIIIZIXYYZZI (0.0057202538776617495+0j)
XIYIYIIIXZZIZIXXXIII (-0.0057202538776617495+0j)
XIXZYIIIYIIIZIXXXIII (0.0057202538776617495+0j)
XYZIYIXXZIIIZIXYYZZI (0.006186704120638328+0j)
XXZIYIXYZIIIZIXYYZZI (-0.006186704120638328+0j)
XYZIYIXXZIIIZIXXXIII (0.006186704120638328+0j)
XXZIYIXYZIIIZIXXXIII (-0.006186704120638328+0j)
IIIIIYYZIIIIIIXYYZZI (0.00991067242538267+0j)
IIIIIXXIIIIIIIXYYZZI (0.00991067242538267+0j)
IIIIIYYZIIIIIIXXXIII (0.00991067242538267+0j)
IIIIIXXIIIIIIIXXXIII (0.00991067242538267+0j)
YIIIYXZIZIIIZIXYYZZI (-0.00728967902096732+0j)
XZZIYYZIZIIIZIXYYZZI (0.00728967902096732+0j)
YIIIYXZIZIIIZIXXXIII (-0.00728967902096732+0j)
XZZIYYZIZIIIZIXXXIII (0.00728967902096732+0j)
IYYZIIIIIIIIIIXYYZZI (-0.011204646751291944+0j)
IXXIIIIIIIIIIIXYYZZI (-0.011204646751291944+0j)
IYYZIIIIIIIIIIXXXIII (-0.011204646751291944+0j)
IXXIIIIIIIIIIIXXXIII (-0.011204646751291944+0j)
IIIIIIIIXIYIYIZZXZZI (-0.015030214954863105+0j)
IIIIIIIIXIXZYIZZYIII (0.015030214954863105+0j)
IIIIIIIIXIXYYXXIXZZI (-0.001291376996803022+0j)
IIIIIIIIXIXXYYXIXZZI (0.002201147478463344+0j)
IIIIIIIIXIXYYYYZXZZI (0.000909770481660322+0j)
IIIIIIIIXIXXYXXIYIII (-0.000909770481660322+0j)
IIIIIIIIXIXYYXYZYIII (-0.002201147478463344+0j)
IIIIIIIIXIXXYYYZYIII (0.001291376996803022+0j)
IIIIZIIIXXZIZIYIYZZI (0.004499546133899163+0j)
IIIIIZZIYYZIIIYIYZZI (0.004499546133899163+0j)
IIIIZIIIXXZIZIXZXIII (0.004499546133899163+0j)
IIIIIZZIYYZIIIXZXIII (0.004499546133899163+0j)
XIXYYIIIXZZIZIYIYZZI (0.0006493415044850783+0j)
XIXXYIIIYIIIZIYIYZZI (-0.0006493415044850783+0j)
XIXYYIIIXZZIZIXZXIII (0.0006493415044850783+0j)
XIXXYIIIYIIIZIXZXIII (-0.0006493415044850783+0j)
IIIIZIXZZIIIZIYIYZZI (-0.005221418321771667+0j)
IIIIIZXIIIIIIIYIYZZI (0.005221418321771667+0j)
IIIIZIXZZIIIZIXZXIII (-0.005221418321771667+0j)
IIIIIZXIIIIIIIXZXIII (0.005221418321771667+0j)
YIIIYZZIZIIIZIYIYZZI (0.0008309764143493698+0j)
XZZIXIIIIIIIIIYIYZZI (0.0008309764143493698+0j)
YIIIYZZIZIIIZIXZXIII (0.0008309764143493698+0j)
XZZIXIIIIIIIIIXZXIII (0.0008309764143493698+0j)
IYYXIIIIIIIIIIYIYZZI (0.0007751714465858802+0j)
IXYYIIIIIIIIIIYIYZZI (-0.0007751714465858802+0j)
IYYXIIIIIIIIIIXZXIII (0.0007751714465858802+0j)
IXYYIIIIIIIIIIXZXIII (-0.0007751714465858802+0j)
IIIIIIIIXIYIYZIIXZZI (-0.014900989636847137+0j)
IIIIIIIIXIXZYZIIYIII (0.014900989636847137+0j)
XIXYYIIIXXZIZYZIYZZI (0.0012843960498023315+0j)
XIXXYIIIXYZIZYZIYZZI (-0.0012843960498023315+0j)
XIXYYIIIXXZIZXZIXIII (0.0012843960498023315+0j)
XIXXYIIIXYZIZXZIXIII (-0.0012843960498023315+0j)
IIIIZIIIXZZIZYZIYZZI (-0.0026048743223857935+0j)
IIIIIZZIXIIIIYZIYZZI (0.0026048743223857935+0j)
IIIIZIIIXZZIZXZIXIII (-0.0026048743223857935+0j)
IIIIIZZIXIIIIXZIXIII (0.0026048743223857935+0j)
XIXYYIXZZIIIZYZIYZZI (0.00334470228355548+0j)
XIXXYIYIZIIIZYZIYZZI (-0.00334470228355548+0j)
XIXYYIXZZIIIZXZIXIII (0.00334470228355548+0j)
XIXXYIYIZIIIZXZIXIII (-0.00334470228355548+0j)
XYZIYZZIZIIIZYZIYZZI (-0.0014259760318774634+0j)
XXZIXIIIIIIIIYZIYZZI (-0.0014259760318774634+0j)
XYZIYZZIZIIIZXZIXIII (-0.0014259760318774634+0j)
XXZIXIIIIIIIIXZIXIII (-0.0014259760318774634+0j)
ZIXXIIIIIIIIIYZIYZZI (-0.002730914368872763+0j)
IZYYIIIIIIIIIYZIYZZI (-0.002730914368872763+0j)
ZIXXIIIIIIIIIXZIXIII (-0.002730914368872763+0j)
IZYYIIIIIIIIIXZIXIII (-0.002730914368872763+0j)
IIIIIIIIXIYIXZZIYZZI (-0.015360134766032893+0j)
IIIIIIIIXIXZXZZIXIII (-0.015360134766032893+0j)
IIIIIIXYYXZIZIIIXZZI (0.011310282060828073+0j)
IIIIIIXXYYZIZIIIXZZI (-0.011310282060828073+0j)
IIIIIIXYYXZIIZZIXIII (-0.011310282060828073+0j)
IIIIIIXXYYZIIZZIXIII (0.011310282060828073+0j)
XIYIYIIIXXZIIIIIXZZI (0.0025081525652315725+0j)
XIXZYIIIXYZIIIIIXZZI (-0.0025081525652315725+0j)
XIYIYIIIXXZIZZZIXIII (-0.0025081525652315725+0j)
XIXZYIIIXYZIZZZIXIII (0.0025081525652315725+0j)
IIIIIYZIYZZIZIIIXZZI (0.011552459783111533+0j)
IIIIIXZIXIIIZIIIXZZI (0.011552459783111533+0j)
IIIIIYZIYZZIIZZIXIII (-0.011552459783111533+0j)
IIIIIXZIXIIIIZZIXIII (-0.011552459783111533+0j)
IIIIIIZXIIIIZIIIXZZI (-0.003753128693756734+0j)
IIIIIIIXIIIIZIIIXZZI (0.003753128693756734+0j)
IIIIIIZXIIIIIZZIXIII (0.003753128693756734+0j)
IIIIIIIXIIIIIZZIXIII (-0.003753128693756734+0j)
YIIIYIXXZIIIIIIIXZZI (-0.007365901507019428+0j)
XZZIYIXYZIIIIIIIXZZI (0.007365901507019428+0j)
YIIIYIXXZIIIZZZIXIII (0.007365901507019428+0j)
XZZIYIXYZIIIZZZIXIII (-0.007365901507019428+0j)
XIYIYIXZZIIIIIIIXZZI (-0.010089217745295186+0j)
XIXZYIYIZIIIIIIIXZZI (0.010089217745295186+0j)
XIYIYIXZZIIIZZZIXIII (0.010089217745295186+0j)
XIXZYIYIZIIIZZZIXIII (-0.010089217745295186+0j)
XYZIYXZIZIIIIIIIXZZI (0.007578776464776519+0j)
XXZIYYZIZIIIIIIIXZZI (-0.007578776464776519+0j)
XYZIYXZIZIIIZZZIXIII (-0.007578776464776519+0j)
XXZIYYZIZIIIZZZIXIII (0.007578776464776519+0j)
ZIXZIIIIIIIIZIIIXZZI (-0.009969112672277331+0j)
IZXIIIIIIIIIZIIIXZZI (0.009969112672277331+0j)
ZIXZIIIIIIIIIZZIXIII (0.009969112672277331+0j)
IZXIIIIIIIIIIZZIXIII (-0.009969112672277331+0j)
IIIIIIIIXIYZYIIIXZZI (-0.01132813319572178+0j)
IIIIIIIIXIXIYIIIYIII (0.01132813319572178+0j)
IIIIIIIIYXYYYIIIXZZI (0.0018458524627884205+0j)
IIIIIIIIXXXYYIIIXZZI (0.0018458524627884205+0j)
IIIIIIIIYXYXYIIIYIII (-0.0018458524627884205+0j)
IIIIIIIIXXXXYIIIYIII (-0.0018458524627884205+0j)
XYZIYIIIIXYYXIIIXZZI (0.003661604107872447+0j)
XXZIYIIIIYYYXIIIXZZI (-0.003661604107872447+0j)
XYZIYIIIIXYXXIIIYIII (-0.003661604107872447+0j)
XXZIYIIIIYYXXIIIYIII (0.003661604107872447+0j)
IIIIIIYIZZYYYIIIXZZI (0.0012389538818562576+0j)
IIIIIIXZIIXYYIIIXZZI (0.0012389538818562576+0j)
