Jordan-Wigner mapping of N2 Hamiltonian in sto3g basis.
IIIIIIIIIIIIIIIIIIII (-88.68589203916153+0j)
IIIIIIIIIIXZZZZIZZXI (0.0006388445727941875+0j)
IIIIIIIIIIIIYYIYZZYI (4.3653221927111776e-05+0j)
IIIIIIIIIIIIXXIYZZYI (0.00019041459599898814+0j)
IIIIIIIIIIIIYXIXZZYI (-0.00014676137407187637+0j)
IIIIIIIIIIIIXYIYZZXI (-0.00014676137407187637+0j)
IIIIIIIIIIIIYYIXZZXI (0.00019041459599898814+0j)
IIIIIIIIIIIIXXIXZZXI (4.3653221927111776e-05+0j)
IIIIIIIIIIIYZYIYZZYI (-0.00020575398516788044+0j)
IIIIIIIIIIIXZXIYZZYI (-0.0008974953103425118+0j)
IIIIIIIIIIIYZXIXZZYI (0.0006917413251746313+0j)
IIIIIIIIIIIXZYIYZZXI (0.0006917413251746313+0j)
IIIIIIIIIIIYZYIXZZXI (-0.0008974953103425118+0j)
IIIIIIIIIIIXZXIXZZXI (-0.00020575398516788044+0j)
IIYZZZZZZYIIIIIYZZYI (-0.0005826399379675935+0j)
IIXZZZZZZXIIIIIYZZYI (-0.0005826399379675935+0j)
IIYZZZZZZYIIIIIXZZXI (-0.0005826399379675935+0j)
IIXZZZZZZXIIIIIXZZXI (-0.0005826399379675935+0j)
IYZZZZZZZYIIIIIYZZYI (0.0027462002542438867+0j)
IXZZZZZZZXIIIIIYZZYI (0.0027462002542438867+0j)
IYZZZZZZZYIIIIIXZZXI (0.0027462002542438867+0j)
IXZZZZZZZXIIIIIXZZXI (0.0027462002542438867+0j)
IIIIIYZZYIIIIIIYZZYI (0.002356705714591671+0j)
IIIIIXZZXIIIIIIYZZYI (0.002356705714591671+0j)
IIIIIYZZYIIIIIIXZZXI (0.002356705714591671+0j)
IIIIIXZZXIIIIIIXZZXI (0.002356705714591671+0j)
IIYZZZZYIIIIIIIYZZYI (-0.0006101449869880122+0j)
IIXZZZZXIIIIIIIYZZYI (-0.0006101449869880122+0j)
IIYZZZZYIIIIIIIXZZXI (-0.0006101449869880122+0j)
IIXZZZZXIIIIIIIXZZXI (-0.0006101449869880122+0j)
IYZZZZZYIIIIIIIYZZYI (0.0028758418522372357+0j)
IXZZZZZXIIIIIIIYZZYI (0.0028758418522372357+0j)
IYZZZZZYIIIIIIIXZZXI (0.0028758418522372357+0j)
IXZZZZZXIIIIIIIXZZXI (0.0028758418522372357+0j)
IIIIIYYIIIIIIIIYZZYI (-0.0029452540095606275+0j)
IIIIIXXIIIIIIIIYZZYI (-0.0029452540095606275+0j)
IIIIIYYIIIIIIIIXZZXI (-0.0029452540095606275+0j)
IIIIIXXIIIIIIIIXZZXI (-0.0029452540095606275+0j)
YZZZZYIIIIIIIIIYZZYI (0.0020277580285060983+0j)
XZZZZXIIIIIIIIIYZZYI (0.0020277580285060983+0j)
YZZZZYIIIIIIIIIXZZXI (0.0020277580285060983+0j)
XZZZZXIIIIIIIIIXZZXI (0.0020277580285060983+0j)
IIYYIIIIIIIIIIIYZZYI (0.0003507525225138016+0j)
IIXXIIIIIIIIIIIYZZYI (0.0003507525225138016+0j)
IIYYIIIIIIIIIIIXZZXI (0.0003507525225138016+0j)
IIXXIIIIIIIIIIIXZZXI (0.0003507525225138016+0j)
IYZYIIIIIIIIIIIYZZYI (-0.0016532280122507873+0j)
IXZXIIIIIIIIIIIYZZYI (-0.0016532280122507873+0j)
IYZYIIIIIIIIIIIXZZXI (-0.0016532280122507873+0j)
IXZXIIIIIIIIIIIXZZXI (-0.0016532280122507873+0j)
IIIIIIIIIIYZZZIZZZYI (0.0006388445727941879+0j)
IIIIIIIIIIXZZZIZZZXI (0.0006388445727941879+0j)
IIIIIIIIIIIIYYYZZZYI (-0.0002057539851678811+0j)
IIIIIIIIIIIIXXYZZZYI (-0.0008974953103425137+0j)
IIIIIIIIIIIIYXXZZZYI (0.0006917413251746329+0j)
IIIIIIIIIIIIXYYZZZXI (0.0006917413251746329+0j)
IIIIIIIIIIIIYYXZZZXI (-0.0008974953103425137+0j)
IIIIIIIIIIIIXXXZZZXI (-0.0002057539851678811+0j)
IIIIIIIIIIIYZYYZZZYI (-4.365322192711167e-05+0j)
IIIIIIIIIIIXZXYZZZYI (-0.00019041459599898839+0j)
IIIIIIIIIIIYZXXZZZYI (0.00014676137407187672+0j)
IIIIIIIIIIIXZYYZZZXI (0.00014676137407187672+0j)
IIIIIIIIIIIYZYXZZZXI (-0.00019041459599898839+0j)
IIIIIIIIIIIXZXXZZZXI (-4.365322192711167e-05+0j)
IIYZZZZZZYIIIIYZZZYI (0.0027462002542438867+0j)
IIXZZZZZZXIIIIYZZZYI (0.0027462002542438867+0j)
IIYZZZZZZYIIIIXZZZXI (0.0027462002542438867+0j)
IIXZZZZZZXIIIIXZZZXI (0.0027462002542438867+0j)
IYZZZZZZZYIIIIYZZZYI (0.0005826399379675928+0j)
IXZZZZZZZXIIIIYZZZYI (0.0005826399379675928+0j)
IYZZZZZZZYIIIIXZZZXI (0.0005826399379675928+0j)
IXZZZZZZZXIIIIXZZZXI (0.0005826399379675928+0j)
IIIIYZZZYIIIIIYZZZYI (0.002356705714591671+0j)
IIIIXZZZXIIIIIYZZZYI (0.002356705714591671+0j)
IIIIYZZZYIIIIIXZZZXI (0.002356705714591671+0j)
IIIIXZZZXIIIIIXZZZXI (0.002356705714591671+0j)
IIYZZZZYIIIIIIYZZZYI (0.002875841852237236+0j)
IIXZZZZXIIIIIIYZZZYI (0.002875841852237236+0j)
IIYZZZZYIIIIIIXZZZXI (0.002875841852237236+0j)
IIXZZZZXIIIIIIXZZZXI (0.002875841852237236+0j)
IYZZZZZYIIIIIIYZZZYI (0.0006101449869880118+0j)
IXZZZZZXIIIIIIYZZZYI (0.0006101449869880118+0j)
IYZZZZZYIIIIIIXZZZXI (0.0006101449869880118+0j)
IXZZZZZXIIIIIIXZZZXI (0.0006101449869880118+0j)
IIIIYZYIIIIIIIYZZZYI (-0.0029452540095606275+0j)
IIIIXZXIIIIIIIYZZZYI (-0.0029452540095606275+0j)
IIIIYZYIIIIIIIXZZZXI (-0.0029452540095606275+0j)
IIIIXZXIIIIIIIXZZZXI (-0.0029452540095606275+0j)
YZZZYIIIIIIIIIYZZZYI (0.002027758028506099+0j)
XZZZXIIIIIIIIIYZZZYI (0.002027758028506099+0j)
YZZZYIIIIIIIIIXZZZXI (0.002027758028506099+0j)
XZZZXIIIIIIIIIXZZZXI (0.002027758028506099+0j)
IIYYIIIIIIIIIIYZZZYI (-0.0016532280122507873+0j)
IIXXIIIIIIIIIIYZZZYI (-0.0016532280122507873+0j)
IIYYIIIIIIIIIIXZZZXI (-0.0016532280122507873+0j)
IIXXIIIIIIIIIIXZZZXI (-0.0016532280122507873+0j)
IYZYIIIIIIIIIIYZZZYI (-0.00035075252251380145+0j)
IXZXIIIIIIIIIIYZZZYI (-0.00035075252251380145+0j)
IYZYIIIIIIIIIIXZZZXI (-0.00035075252251380145+0j)
IXZXIIIIIIIIIIXZZZXI (-0.00035075252251380145+0j)
IIIIIIIIIIYZZIZZZZYI (0.00208422391772218+0j)
IIIIIIIIIIXZZIZZZZXI (0.00208422391772218+0j)
IIIIIIIIYYIIIYZZZZYI (0.01746875664740358+0j)
IIIIIIIIXXIIIYZZZZYI (0.01746875664740358+0j)
IIIIIIIIYYIIIXZZZZXI (0.01746875664740358+0j)
IIIIIIIIXXIIIXZZZZXI (0.01746875664740358+0j)
IIIIIIYZZYIIIYZZZZYI (0.0036786964093294583+0j)
IIIIIIXZZXIIIYZZZZYI (0.0036786964093294583+0j)
IIIIIIYZZYIIIXZZZZXI (0.0036786964093294583+0j)
IIIIIIXZZXIIIXZZZZXI (0.0036786964093294583+0j)
YZZZZZZZZYIIIYZZZZYI (0.001229671740298717+0j)
XZZZZZZZZXIIIYZZZZYI (0.001229671740298717+0j)
YZZZZZZZZYIIIXZZZZXI (0.001229671740298717+0j)
XZZZZZZZZXIIIXZZZZXI (0.001229671740298717+0j)
IIIIIIIYYIIIIYZZZZYI (-0.0018252552043683463+0j)
IIIIIIIXXIIIIYZZZZYI (-0.0018252552043683463+0j)
IIIIIIIYYIIIIXZZZZXI (-0.0018252552043683463+0j)
IIIIIIIXXIIIIXZZZZXI (-0.0018252552043683463+0j)
IIIYZZZZYIIIIYZZZZYI (0.003310902275379773+0j)
IIIXZZZZXIIIIYZZZZYI (0.003310902275379773+0j)
IIIYZZZZYIIIIXZZZZXI (0.003310902275379773+0j)
IIIXZZZZXIIIIXZZZZXI (0.003310902275379773+0j)
IIIIIIYYIIIIIYZZZZYI (0.00014922109811202233+0j)
IIIIIIXXIIIIIYZZZZYI (0.00014922109811202233+0j)
IIIIIIYYIIIIIXZZZZXI (0.00014922109811202233+0j)
IIIIIIXXIIIIIXZZZZXI (0.00014922109811202233+0j)
YZZZZZZYIIIIIYZZZZYI (0.0029162738040806133+0j)
XZZZZZZXIIIIIYZZZZYI (0.0029162738040806133+0j)
YZZZZZZYIIIIIXZZZZXI (0.0029162738040806133+0j)
XZZZZZZXIIIIIXZZZZXI (0.0029162738040806133+0j)
IIIYZZYIIIIIIYZZZZYI (-0.003550434568294334+0j)
IIIXZZXIIIIIIYZZZZYI (-0.003550434568294334+0j)
IIIYZZYIIIIIIXZZZZXI (-0.003550434568294334+0j)
IIIXZZXIIIIIIXZZZZXI (-0.003550434568294334+0j)
IIYZZYIIIIIIIYZZZZYI (0.00016033792651481355+0j)
IIXZZXIIIIIIIYZZZZYI (0.00016033792651481355+0j)
IIYZZYIIIIIIIXZZZZXI (0.00016033792651481355+0j)
IIXZZXIIIIIIIXZZZZXI (0.00016033792651481355+0j)
IYZZZYIIIIIIIYZZZZYI (-0.0007557327019082758+0j)
IXZZZXIIIIIIIYZZZZYI (-0.0007557327019082758+0j)
IYZZZYIIIIIIIXZZZZXI (-0.0007557327019082758+0j)
IXZZZXIIIIIIIXZZZZXI (-0.0007557327019082758+0j)
IIYZYIIIIIIIIYZZZZYI (-0.0007557327019082739+0j)
IIXZXIIIIIIIIYZZZZYI (-0.0007557327019082739+0j)
IIYZYIIIIIIIIXZZZZXI (-0.0007557327019082739+0j)
IIXZXIIIIIIIIXZZZZXI (-0.0007557327019082739+0j)
IYZZYIIIIIIIIYZZZZYI (-0.00016033792651481307+0j)
IXZZXIIIIIIIIYZZZZYI (-0.00016033792651481307+0j)
IYZZYIIIIIIIIXZZZZXI (-0.00016033792651481307+0j)
IXZZXIIIIIIIIXZZZZXI (-0.00016033792651481307+0j)
YZZYIIIIIIIIIYZZZZYI (-0.0007523760427739752+0j)
XZZXIIIIIIIIIYZZZZYI (-0.0007523760427739752+0j)
YZZYIIIIIIIIIXZZZZXI (-0.0007523760427739752+0j)
XZZXIIIIIIIIIXZZZZXI (-0.0007523760427739752+0j)
IIIIIIIIIIYZIZZZZZYI (0.0028993884253474362+0j)
IIIIIIIIIIXZIZZZZZXI (0.0028993884253474362+0j)
IIIIIYZZZYIIYZZZZZYI (-0.0006068609548771525+0j)
IIIIIXZZZXIIYZZZZZYI (-0.0006068609548771525+0j)
IIIIIYZZZYIIXZZZZZXI (-0.0006068609548771525+0j)
IIIIIXZZZXIIXZZZZZXI (-0.0006068609548771525+0j)
IIIIYZZZZYIIYZZZZZYI (0.002860362978871212+0j)
IIIIXZZZZXIIYZZZZZYI (0.002860362978871212+0j)
IIIIYZZZZYIIXZZZZZXI (0.002860362978871212+0j)
IIIIXZZZZXIIXZZZZZXI (0.002860362978871212+0j)
IIYZZZZZYIIIYZZZZZYI (0.003493989569891164+0j)
IIXZZZZZXIIIYZZZZZYI (0.003493989569891164+0j)
IIYZZZZZYIIIXZZZZZXI (0.003493989569891164+0j)
IIXZZZZZXIIIXZZZZZXI (0.003493989569891164+0j)
IIIIIYZYIIIIYZZZZZYI (-0.0009371795657912504+0j)
IIIIIXZXIIIIYZZZZZYI (-0.0009371795657912504+0j)
IIIIIYZYIIIIXZZZZZXI (-0.0009371795657912504+0j)
IIIIIXZXIIIIXZZZZZXI (-0.0009371795657912504+0j)
IIIIYZZYIIIIYZZZZZYI (0.004417278312272604+0j)
IIIIXZZXIIIIYZZZZZYI (0.004417278312272604+0j)
IIIIYZZYIIIIXZZZZZXI (0.004417278312272604+0j)
IIIIXZZXIIIIXZZZZZXI (0.004417278312272604+0j)
IIYZZZYIIIIIYZZZZZYI (-0.004569599389820797+0j)
IIXZZZXIIIIIYZZZZZYI (-0.004569599389820797+0j)
IIYZZZYIIIIIXZZZZZXI (-0.004569599389820797+0j)
IIXZZZXIIIIIXZZZZZXI (-0.004569599389820797+0j)
IIIYZYIIIIIIYZZZZZYI (0.00030709930058668995+0j)
IIIXZXIIIIIIYZZZZZYI (0.00030709930058668995+0j)
IIIYZYIIIIIIXZZZZZXI (0.00030709930058668995+0j)
IIIXZXIIIIIIXZZZZZXI (0.00030709930058668995+0j)
IIIYYIIIIIIIYZZZZZYI (-0.0014474740270829065+0j)
IIIXXIIIIIIIYZZZZZYI (-0.0014474740270829065+0j)
IIIYYIIIIIIIXZZZZZXI (-0.0014474740270829065+0j)
IIIXXIIIIIIIXZZZZZXI (-0.0014474740270829065+0j)
YZYIIIIIIIIIYZZZZZYI (0.002875910879155767+0j)
XZXIIIIIIIIIYZZZZZYI (0.002875910879155767+0j)
YZYIIIIIIIIIXZZZZZXI (0.002875910879155767+0j)
XZXIIIIIIIIIXZZZZZXI (0.002875910879155767+0j)
IIIIIIIIIIYIZZZZZZYI (0.0028993884253474362+0j)
IIIIIIIIIIXIZZZZZZXI (0.0028993884253474362+0j)
IIIIIYZZZYIYZZZZZZYI (0.0028603629788712115+0j)
IIIIIXZZZXIYZZZZZZYI (0.0028603629788712115+0j)
IIIIIYZZZYIXZZZZZZXI (0.0028603629788712115+0j)
IIIIIXZZZXIXZZZZZZXI (0.0028603629788712115+0j)
IIIIYZZZZYIYZZZZZZYI (0.0006068609548771519+0j)
IIIIXZZZZXIYZZZZZZYI (0.0006068609548771519+0j)
IIIIYZZZZYIXZZZZZZXI (0.0006068609548771519+0j)
IIIIXZZZZXIXZZZZZZXI (0.0006068609548771519+0j)
IYZZZZZZYIIYZZZZZZYI (0.0034939895698911645+0j)
IXZZZZZZXIIYZZZZZZYI (0.0034939895698911645+0j)
IYZZZZZZYIIXZZZZZZXI (0.0034939895698911645+0j)
IXZZZZZZXIIXZZZZZZXI (0.0034939895698911645+0j)
IIIIIYZYIIIYZZZZZZYI (0.004417278312272606+0j)
IIIIIXZXIIIYZZZZZZYI (0.004417278312272606+0j)
IIIIIYZYIIIXZZZZZZXI (0.004417278312272606+0j)
IIIIIXZXIIIXZZZZZZXI (0.004417278312272606+0j)
IIIIYZZYIIIYZZZZZZYI (0.0009371795657912497+0j)
IIIIXZZXIIIYZZZZZZYI (0.0009371795657912497+0j)
IIIIYZZYIIIXZZZZZZXI (0.0009371795657912497+0j)
IIIIXZZXIIIXZZZZZZXI (0.0009371795657912497+0j)
IYZZZZYIIIIYZZZZZZYI (-0.004569599389820797+0j)
IXZZZZXIIIIYZZZZZZYI (-0.004569599389820797+0j)
IYZZZZYIIIIXZZZZZZXI (-0.004569599389820797+0j)
IXZZZZXIIIIXZZZZZZXI (-0.004569599389820797+0j)
IIIYZYIIIIIYZZZZZZYI (-0.0014474740270829073+0j)
IIIXZXIIIIIYZZZZZZYI (-0.0014474740270829073+0j)
IIIYZYIIIIIXZZZZZZXI (-0.0014474740270829073+0j)
IIIXZXIIIIIXZZZZZZXI (-0.0014474740270829073+0j)
IIIYYIIIIIIYZZZZZZYI (-0.0003070993005866898+0j)
IIIXXIIIIIIYZZZZZZYI (-0.0003070993005866898+0j)
IIIYYIIIIIIXZZZZZZXI (-0.0003070993005866898+0j)
IIIXXIIIIIIXZZZZZZXI (-0.0003070993005866898+0j)
YYIIIIIIIIIYZZZZZZYI (0.002875910879155767+0j)
XXIIIIIIIIIYZZZZZZYI (0.002875910879155767+0j)
YYIIIIIIIIIXZZZZZZXI (0.002875910879155767+0j)
XXIIIIIIIIIXZZZZZZXI (0.002875910879155767+0j)
IIIIIIIIIZYZZZZZZZYI (0.031366226907822044+0j)
IIIIIIIIIZXZZZZZZZXI (0.031366226907822044+0j)
IIIIIIIYZYYZZZZZZZYI (0.0063779650495826646+0j)
IIIIIIIXZXYZZZZZZZYI (0.0063779650495826646+0j)
IIIIIIIYZYXZZZZZZZXI (0.0063779650495826646+0j)
IIIIIIIXZXXZZZZZZZXI (0.0063779650495826646+0j)
IIIYZZZZZYYZZZZZZZYI (0.0014576808599357784+0j)
IIIXZZZZZXYZZZZZZZYI (0.0014576808599357784+0j)
IIIYZZZZZYXZZZZZZZXI (0.0014576808599357784+0j)
IIIXZZZZZXXZZZZZZZXI (0.0014576808599357784+0j)
IIIIIIIIZIYZZZZZZZYI (0.031295375293696526+0j)
IIIIIIIIZIXZZZZZZZXI (0.031295375293696526+0j)
IIIIIIYZYIYZZZZZZZYI (-0.0036003477161526136+0j)
IIIIIIXZXIYZZZZZZZYI (-0.0036003477161526136+0j)
IIIIIIYZYIXZZZZZZZXI (-0.0036003477161526136+0j)
IIIIIIXZXIXZZZZZZZXI (-0.0036003477161526136+0j)
YZZZZZZZYIYZZZZZZZYI (0.008508206869119883+0j)
XZZZZZZZXIYZZZZZZZYI (0.008508206869119883+0j)
YZZZZZZZYIXZZZZZZZXI (0.008508206869119883+0j)
XZZZZZZZXIXZZZZZZZXI (0.008508206869119883+0j)
IIIIIIIZIIYZZZZZZZYI (-0.005019869940688974+0j)
IIIIIIIZIIXZZZZZZZXI (-0.005019869940688974+0j)
IIIYZZZYIIYZZZZZZZYI (0.004281226612720189+0j)
IIIXZZZXIIYZZZZZZZYI (0.004281226612720189+0j)
IIIYZZZYIIXZZZZZZZXI (0.004281226612720189+0j)
IIIXZZZXIIXZZZZZZZXI (0.004281226612720189+0j)
IIIIIIZIIIYZZZZZZZYI (0.0037946193110652464+0j)
IIIIIIZIIIXZZZZZZZXI (0.0037946193110652464+0j)
YZZZZZYIIIYZZZZZZZYI (-0.003533066814819294+0j)
XZZZZZXIIIYZZZZZZZYI (-0.003533066814819294+0j)
YZZZZZYIIIXZZZZZZZXI (-0.003533066814819294+0j)
XZZZZZXIIIXZZZZZZZXI (-0.003533066814819294+0j)
IIIIIZIIIIYZZZZZZZYI (-0.0013889134557119112+0j)
IIIIIZIIIIXZZZZZZZXI (-0.0013889134557119112+0j)
IIIIZIIIIIYZZZZZZZYI (-0.0013889134557119112+0j)
IIIIZIIIIIXZZZZZZZXI (-0.0013889134557119112+0j)
IIIZIIIIIIYZZZZZZZYI (0.0028365999604961552+0j)
IIIZIIIIIIXZZZZZZZXI (0.0028365999604961552+0j)
IIZIIIIIIIYZZZZZZZYI (2.347754619166977e-05+0j)
IIZIIIIIIIXZZZZZZZXI (2.347754619166977e-05+0j)
IZIIIIIIIIYZZZZZZZYI (2.3477546191669766e-05+0j)
IZIIIIIIIIXZZZZZZZXI (2.3477546191669766e-05+0j)
ZIIIIIIIIIYZZZZZZZYI (-0.003555190094267751+0j)
ZIIIIIIIIIXZZZZZZZXI (-0.003555190094267751+0j)
IIIIIIIIIIIIIIIIZZII (0.10921597324467539+0j)
IIIIIIIIIIYZZZZZYZII (0.003466149259571172+0j)
IIIIIIIIIIXZZZZZXZII (0.003466149259571172+0j)
IIIIIIIIIIIIIIIZIZII (0.12460122013638734+0j)
IIIIIIIIIIIIIIZIIZII (0.12460122013638737+0j)
IIIIIIIIIIIIIZIIIZII (0.11954708066333403+0j)
IIIIIIIIIIIIZIIIIZII (0.13363548570618336+0j)
IIIIIIIIIIIZIIIIIZII (0.13363548570618336+0j)
IIIIIIIIIIZIIIIIIZII (0.14921273389598366+0j)
IIIIIIIIIZIIIIIIIZII (0.18907307170357898+0j)
IIIIIIIYZYIIIIIIIZII (-0.0001519772450868404+0j)
IIIIIIIXZXIIIIIIIZII (-0.0001519772450868404+0j)
IIIYZZZZZYIIIIIIIZII (-0.005792423054599692+0j)
IIIXZZZZZXIIIIIIIZII (-0.005792423054599692+0j)
IIIIIIIIZIIIIIIIIZII (0.18910180852823136+0j)
IIIIIIYZYIIIIIIIIZII (-0.004082647821445931+0j)
IIIIIIXZXIIIIIIIIZII (-0.004082647821445931+0j)
YZZZZZZZYIIIIIIIIZII (-0.005019869940688974+0j)
XZZZZZZZXIIIIIIIIZII (-0.005019869940688974+0j)
IIIIIIIZIIIIIIIIIZII (0.17878634135135713+0j)
IIIYZZZYIIIIIIIIIZII (-0.026948519029038005+0j)
IIIXZZZXIIIIIIIIIZII (-0.026948519029038005+0j)
IIIIIIZIIIIIIIIIIZII (0.12626562484274073+0j)
YZZZZZYIIIIIIIIIIZII (0.019092593710126785+0j)
XZZZZZXIIIIIIIIIIZII (0.019092593710126785+0j)
IIIIIZIIIIIIIIIIIZII (0.14954483244432443+0j)
IIIIZIIIIIIIIIIIIZII (0.14954483244432445+0j)
IIIZIIIIIIIIIIIIIZII (0.13374423099551236+0j)
IIZIIIIIIIIIIIIIIZII (0.14531514706225868+0j)
IZIIIIIIIIIIIIIIIZII (0.14531514706225868+0j)
ZIIIIIIIIIIIIIIIIZII (0.1755533389925046+0j)
IIIIIIIIIIIIIYZZIYII (-0.02413989005806059+0j)
IIIIIIIIIIIIIXZZIXII (-0.02413989005806059+0j)
IIIIIIIIIIIIYZZYYYII (0.0032430098911422887+0j)
IIIIIIIIIIIIXZZXYYII (0.0017611636844707132+0j)
IIIIIIIIIIIIYZZXXYII (0.0014818462066715759+0j)
IIIIIIIIIIIIXZZYYXII (0.0014818462066715759+0j)
IIIIIIIIIIIIYZZYXXII (0.0017611636844707132+0j)
IIIIIIIIIIIIXZZXXXII (0.0032430098911422887+0j)
IIIIIIIIIIIYZZZYYYII (-0.01528552027970617+0j)
IIIIIIIIIIIXZZZXYYII (-0.008301024085183087+0j)
IIIIIIIIIIIYZZZXXYII (-0.006984496194523081+0j)
IIIIIIIIIIIXZZZYYXII (-0.006984496194523081+0j)
IIIIIIIIIIIYZZZYXXII (-0.008301024085183087+0j)
IIIIIIIIIIIXZZZXXXII (-0.01528552027970617+0j)
IIIIIIIIIIIIYZYIYYII (-0.015285520279706172+0j)
IIIIIIIIIIIIXZXIYYII (-0.008301024085183089+0j)
IIIIIIIIIIIIYZXIXYII (-0.006984496194523081+0j)
IIIIIIIIIIIIXZYIYXII (-0.006984496194523081+0j)
IIIIIIIIIIIIYZYIXXII (-0.008301024085183089+0j)
IIIIIIIIIIIIXZXIXXII (-0.015285520279706172+0j)
IIIIIIIIIIIYZZYIYYII (-0.003243009891142287+0j)
IIIIIIIIIIIXZZXIYYII (-0.001761163684470712+0j)
IIIIIIIIIIIYZZXIXYII (-0.0014818462066715759+0j)
IIIIIIIIIIIXZZYIYXII (-0.0014818462066715759+0j)
IIIIIIIIIIIYZZYIXXII (-0.001761163684470712+0j)
IIIIIIIIIIIXZZXIXXII (-0.003243009891142287+0j)
IIIIIIIIIIYZZYIIYYII (-0.028517378863193138+0j)
IIIIIIIIIIXZZXIIYYII (-0.007728547223000272+0j)
IIIIIIIIIIYZZXIIXYII (-0.02078883164019286+0j)
IIIIIIIIIIXZZYIIYXII (-0.02078883164019286+0j)
IIIIIIIIIIYZZYIIXXII (-0.007728547223000272+0j)
IIIIIIIIIIXZZXIIXXII (-0.028517378863193138+0j)
IIIIIIIIYYIIIIIIYYII (-0.04762158780624753+0j)
IIIIIIIIXXIIIIIIYYII (-0.04762158780624753+0j)
IIIIIIIIYYIIIIIIXXII (-0.04762158780624753+0j)
IIIIIIIIXXIIIIIIXXII (-0.04762158780624753+0j)
IIIIIIYZZYIIIIIIYYII (-0.0013222164018502592+0j)
IIIIIIXZZXIIIIIIYYII (-0.0013222164018502592+0j)
IIIIIIYZZYIIIIIIXXII (-0.0013222164018502592+0j)
IIIIIIXZZXIIIIIIXXII (-0.0013222164018502592+0j)
YZZZZZZZZYIIIIIIYYII (0.0020455497702989186+0j)
XZZZZZZZZXIIIIIIYYII (0.0020455497702989186+0j)
YZZZZZZZZYIIIIIIXXII (0.0020455497702989186+0j)
XZZZZZZZZXIIIIIIXXII (0.0020455497702989186+0j)
IIIIIIIYYIIIIIIIYYII (0.002025018536354946+0j)
IIIIIIIXXIIIIIIIYYII (0.002025018536354946+0j)
IIIIIIIYYIIIIIIIXXII (0.002025018536354946+0j)
IIIIIIIXXIIIIIIIXXII (0.002025018536354946+0j)
IIIYZZZZYIIIIIIIYYII (0.00014922109811202233+0j)
IIIXZZZZXIIIIIIIYYII (0.00014922109811202233+0j)
IIIYZZZZYIIIIIIIXXII (0.00014922109811202233+0j)
IIIXZZZZXIIIIIIIXXII (0.00014922109811202233+0j)
IIIIIIYYIIIIIIIIYYII (0.01704965159806535+0j)
IIIIIIXXIIIIIIIIYYII (0.01704965159806535+0j)
IIIIIIYYIIIIIIIIXXII (0.01704965159806535+0j)
IIIIIIXXIIIIIIIIXXII (0.01704965159806535+0j)
YZZZZZZYIIIIIIIIYYII (-0.015626444450555613+0j)
XZZZZZZXIIIIIIIIYYII (-0.015626444450555613+0j)
YZZZZZZYIIIIIIIIXXII (-0.015626444450555613+0j)
XZZZZZZXIIIIIIIIXXII (-0.015626444450555613+0j)
IIIYZZYIIIIIIIIIYYII (-0.025037846263264052+0j)
IIIXZZXIIIIIIIIIYYII (-0.025037846263264052+0j)
IIIYZZYIIIIIIIIIXXII (-0.025037846263264052+0j)
IIIXZZXIIIIIIIIIXXII (-0.025037846263264052+0j)
IIYZZYIIIIIIIIIIYYII (0.005625770000004795+0j)
IIXZZXIIIIIIIIIIYYII (0.005625770000004795+0j)
IIYZZYIIIIIIIIIIXXII (0.005625770000004795+0j)
IIXZZXIIIIIIIIIIXXII (0.005625770000004795+0j)
IYZZZYIIIIIIIIIIYYII (-0.026516361130723066+0j)
IXZZZXIIIIIIIIIIYYII (-0.026516361130723066+0j)
IYZZZYIIIIIIIIIIXXII (-0.026516361130723066+0j)
IXZZZXIIIIIIIIIIXXII (-0.026516361130723066+0j)
IIYZYIIIIIIIIIIIYYII (-0.02651636113072308+0j)
IIXZXIIIIIIIIIIIYYII (-0.02651636113072308+0j)
IIYZYIIIIIIIIIIIXXII (-0.02651636113072308+0j)
IIXZXIIIIIIIIIIIXXII (-0.02651636113072308+0j)
IYZZYIIIIIIIIIIIYYII (-0.005625770000004791+0j)
IXZZXIIIIIIIIIIIYYII (-0.005625770000004791+0j)
IYZZYIIIIIIIIIIIXXII (-0.005625770000004791+0j)
IXZZXIIIIIIIIIIIXXII (-0.005625770000004791+0j)
YZZYIIIIIIIIIIIIYYII (-0.016699971564166412+0j)
XZZXIIIIIIIIIIIIYYII (-0.016699971564166412+0j)
YZZYIIIIIIIIIIIIXXII (-0.016699971564166412+0j)
XZZXIIIIIIIIIIIIXXII (-0.016699971564166412+0j)
IIIIIIIIIIIIIYZIZYII (-0.014563709498380784+0j)
IIIIIIIIIIIIIXZIZXII (-0.014563709498380784+0j)
IIIIIIIIIIYZYIIYZYII (0.002251335489367668+0j)
IIIIIIIIIIXZXIIYZYII (-0.0012431069830922774+0j)
IIIIIIIIIIYZXIIXZYII (0.0034944424724599457+0j)
IIIIIIIIIIXZYIIYZXII (0.0034944424724599457+0j)
IIIIIIIIIIYZYIIXZXII (-0.0012431069830922774+0j)
IIIIIIIIIIXZXIIXZXII (0.002251335489367668+0j)
IIIIIIIIIIYYIIIYZYII (-0.010611387394514053+0j)
IIIIIIIIIIXXIIIYZYII (0.005859228814503684+0j)
IIIIIIIIIIYXIIIXZYII (-0.016470616209017745+0j)
IIIIIIIIIIXYIIIYZXII (-0.016470616209017745+0j)
IIIIIIIIIIYYIIIXZXII (0.005859228814503684+0j)
